userId	movieId	rating	review
28949075	8086	2.5	it   was   okay
28949075	13610	4.0	spiderman   is   the   best !
28949075	8518	3.0	hehehehe ,    air   bud .  .  . silly   you !
28949075	10583	4.0	funny !    good !    i   loved   it !
28949075	3962	5.0	so   cute   what   a   great   movie !    i   loved   it !
28949075	2457	5.0	good   movie   to   wath   anytime .  .  . i   liked   it !
28949075	2463	4.0	it   was   a   good   movie !    i   liked   it !
28949075	17324	4.0	good   movie !
28949075	7664	3.0	it   was   okay .  .  .    i   only   saw   the   first   half   because   i   got   bored !
28949075	758	4.0	good   movie !    i   liked   it !
28949075	1962	5.0	great   movie !
28949075	3079	4.5	great !
28949075	7381	3.0	lol   i   own   it ,    pretty   silly !  : p
28949075	5401	4.0	good !
28949075	11077	4.0	funny !    lol   good   movie
28949075	15205	4.0	it   was   a   great   movie !
28949075	16879	5.0	it   is   the   best   movie   ever !    if   you   havn ['] t   seen   it   you   better !  !  !  !  : d
28949075	7032	4.0	funny !    and   good   movie !
28949075	3860	4.0	good   movie !    i   liked   it !
28949075	299	1.5	dirry   diry   movie !  !  ! hahaha
28949075	11781	4.0	ahaha !  !    indiana   jones   is   coooool !
28949075	14621	4.0	!  !  !  !  !  : d !  !  ! good   movie !  !
28949075	2095	1.5	i   watched   it   a   long   time   ago ,    but   it ['] s   got   jim   carey   in   it   so   haha !  !    watch   it   i   guess .  .  : s
28949075	6971	1.5	it   was   okay .  .  : s
688535902	6196	2.5	its   ok   the   ride   in   america   is   awsome
688535902	7048	0.5	ok
688535902	13629	2.5	good   movie
688535902	1905	4.0	talk   about   hot   pirates ,    this   movie   is   always   good   for   a   purve .    lol
688535902	14822	1.5	its   ok   not   a   big   fan   of   it   though
688535902	3938	0.5	i   hate   this   movie
688535902	7521	4.0	so   funny   but   u   need   to   see   the   movies   they   r   ripping   off   first   to   understand   it
688535902	15062	3.5	love   it
688535902	17479	4.0	good   movie   i   need   to   see   the   second   1
688535902	10030	4.5	very   good   but   u   need   to   watch   the   scilence   of   the   lambs   first
688535902	15887	3.0	good   movie   it   has   a   good   ride   in   america   to
688535902	13610	4.0	i   hate   super   hero   movies   but   i   could   watch   this   one   over   and   over   again .
688535902	9788	3.5	pretty   good
688535902	7397	4.0	good   movie   with   really   good   acting
688535902	2457	1.5	its   ok
688535902	3151	5.0	yeah   how   sexy   is   he   lol
688535902	3962	4.0	when   this   movie   1st   came   out   i   was   obsessed ,    i   still   have   finding   nemo   bed   sheets   and   quilt   and   pillow   covers   on   my   bed
688535902	16948	2.5	pretty   good   but   im   over   it
688535902	15393	4.0	cant   get   enough   of   it
688535902	571	1.5	its   pretty   good
688535902	7057	4.0	good   movie
688535902	11132	5.0	very   good   i   love   it
688535902	5317	4.0	love   it
688535902	12355	4.0	i   havent   seen   this   one   in   ages   but   i   love   it
688535902	15205	1.5	its   ok   but   i   have   seen   it   to   many   times
688535902	2109	0.5	the   1st   one   was   awsome   but   this   one   sucks
688535902	3320	3.5	its   pretty   good
688535902	6833	5.0	love   it
688535902	16438	3.0	very   funny
688535902	16912	3.5	very   funny
688535902	4661	3.5	i   loved   it
688535902	9756	3.5	good   movie   adam   does   a   good   job   in   this   1
688535902	1267	4.0	very   funny
688535902	15764	4.0	pretty   funny
688535902	5448	5.0	funny   movie   this   1
688535902	295	5.0	i   love   ace   he   is   so   funny .    jim   does   an   brilliant   job   playing   his   role
688535902	6556	5.0	omg   what   a   story
688535902	12497	3.5	i   love   all   the   bring   it   on   movies
688535902	3579	5.0	this   is   like   my   fav   movie   how   hot   are   most   of   the   guys
688535902	4906	4.0	how   cute   is   this   movie
688535902	8743	3.5	good   movie
688535902	15843	4.0	so   funny   i   love   this   movie
688535902	6510	3.5	i   love   it
688535902	15953	4.5	hilarious   bill   and   teds   bogas   journey   is   a   good   movie   to
688535902	4472	3.0	very   good   movie
688535902	8086	3.5	funny   how   cute   is   it
688535902	13195	4.0	hilarious
688535902	11337	4.0	i   cant   get   enough   of   these   movies
688535902	4698	4.0	pretty   good
688535902	2395	4.0	i   love   this   movie
688535902	758	4.5	hilarious
688535902	17560	3.0	funny   movie
688535902	14858	4.0	very   good   movie   its   cute   sad   and   funny
688535902	12471	4.0	very   good   movie    ( eminem   is   sooooooo   hot )
688535902	16113	4.0	very   funny   and   i   have   been   on   the   set   in   las   vegus
688535902	6068	4.0	havent   seen   it   but   i   love   the   episodes
688535902	10198	4.0	awwww   how   cute   and   its   funny   to
688535902	3605	3.5	good   but   is   getting   to   old
688535902	2890	3.5	i   loved   it   when   i   was   little
688535902	15582	4.0	its   pretty   good
688535902	17088	3.5	good   movie   very   funny
688535902	10421	3.0	funny
688535902	14364	4.0	i   love   this   movie
688535902	4171	4.5	i   love   this   movie   i   was   like   8   when   i   1st   saw   it   and   i   still   like   it
688535902	7032	3.5	i   love   this   movie
688535902	5088	0.5	i   hate   it
688535902	13102	4.0	cant   get   enough   of   it
688535902	7989	5.0	good   movie   i   was   obsessed   with   it   when   i   was   little
688535902	14312	4.5	love   it   really   good   acting   in   it
688535902	3860	4.0	i   love   this   movie ,    jim   carrey   is   like   my   fav   actor ,    i   would   love   to   meet   him   one   day
688535902	16984	5.0	hilarious
688535902	2153	3.5	good   movie
792008828	3463	4.0	one   of   my   all   time   favorite   teen   movies .
792008828	15205	4.5	i   think   the   best   part   about   this   movie   was   how   believeable   it   was .    you   could   actually   see   it   happening .
792008828	3938	4.0	better   then   the   first   because   it   didn ['] t   have   smash   mouth .
792008828	10928	3.0	this   movie   was   funny ,    but   parts   of   it   were   just   too   dumb   for   me .
792008828	7521	4.0	the   first   one   was   origonal   and   funny ,    then   they   kind   of   went   down   hill   from   there .
792008828	16969	3.5	one   of   the   few   movies   in   years   that   has   been   able   to   creep   me   out .    but   damn   was   it   hard   to   follow .
792008828	4171	3.0	it ['] s   dumb   in   a   good   way .
792008828	6235	3.5	a   friend   had   me   sit   through   it ,    and   it   was   actually   better   then   i   thought   it   would   be .
792008828	6797	5.0	my   favorite   teen   movie   ever .
792008828	13610	3.0	it   was   good   the   first   time ,    then   after   that   it   became   boring .
792008828	10583	3.0	i   expected   this   to   be   better   but   it   was   still   good .
792008828	17324	3.0	wasn ['] t   bad ,    wasn ['] t   great .
792008828	14210	5.0	one   of   the   very   few   movies   that   made   me   cry .
792008828	7032	3.0	not   a   bad   movie ,    but   not   good   enough   to   watch   a   second   time .
792008828	5239	3.0	i   was   half   asleep   when   i   saw   this   so   i   don ['] t   remember   enough   to   give   it   a   higher   rating .
792008828	3860	4.0	very   funny .    if   only   evan   almighty   had   been   as   good .
792008828	1962	3.5	worth   watching   at   least   once .
780990299	551	2.5	good   xmas   film .    but   thats   the   only   time   i   would   watch   it !
780990299	5020	2.5	rowan   atkinson   was   brilliant   in   it ,    was   funny    .  .  .    but   not   amazing .
780990299	13359	4.0	brilliant .    as   a   film   and   musical .    czj   is   amazing    .  .  .    great   voice .
780990299	1905	3.0	not   as   good   as   the   1st .    johnny   depp   as   sparrow   bumps   up   the   rating   by   a   lot !
780990299	16790	2.5	quite   good   i   suppose .    different .    colouful .
780990299	11283	5.0	fantastic   film .    forrest   gump   is   a   legend .
780990299	3938	3.5	not   bad ,    funny .    easy   to   watch .    good   story .    great   voices .
780990299	14103	4.0	beautiful   and   moving .    bittersweet   ending .
780990299	7521	3.5	first   one   set   off   a   trend .    it   was   original .    funny .    nothing   had   been   done   like   it   before .    not   as   well   anyway .    scary   movie   2 , 3    &    4   got   a   bit   too   much    .  .  .    the   1st   was   good   though .
780990299	15062	5.0	absolutely   classic .
780990299	673	4.5	amazing .
780990299	4141	3.5	jackie   chan   is   great    -    and   goes   really   well   with   owen   wilson .    make   a   good   team .
780990299	10583	4.0	jack   black   is   a   rockstar .
780990299	14574	2.5	aw   classic   girly   movie    .  .  .
780990299	3962	4.0	great   disney   film .    very   colourful .    very   sweet   story .    good   characters    -    loved   dory   and   her    ['] whaaaaaalllllllllleeeee [']
780990299	17324	2.0	love   will   smith ,    and   this   was   funny ,    but   i   expected   more .    didn ['] t   deliver .
780990299	2463	1.5	not   great   from   disney .    could ['] ve   been   a   lot   better .
780990299	3418	3.5	sister   act   rocks .    especially   with   lauryn   hill   and   her   voice .
780990299	2178	4.5	very   funny ,    british   gangster   film .
780990299	10358	1.0	got   bored    .  .  .    and   thats   in   a   movie   with   brad   pitt .    surely   not ?
780990299	17308	2.5	love   reese .
780990299	14550	5.0	amazing   film .    brilliant .
780990299	14670	3.5	this   and   batman   returns   are   the   best   of   the   series .
780990299	3320	2.5	not   bad .    not   amazing .    worth   watching    -    quite   funny .
780990299	16438	3.0	love   drew / adam   together .    thought   it   was   a   really   sweet   film .
780990299	17295	2.0	bit   strange .    not   impressed .
780990299	14538	4.0	kate   hudson   is   fantastic   in   this   film .    very   sweet   story .    very   funny .
780990299	9637	3.0	lovely   film .    bit   too   long   i   thought   personally .
780990299	1145	2.0	was   okay    .  .  .    some   bits   seemed   a   bit   odd .    but   can ['] t   complain   about   a   film   with   matthew   mcconaughey   in   it   too   much ,    i   suppose    .  .  .
780990299	295	4.5	funnier   than   the   first !  !
780990299	13707	4.0	not   bad ,    al   pacino   is   genius   in   it .    good   story   but   not   particularly   my   kind   of   movie .
780990299	15078	3.0	brilliant   kids   film    -    loved   it   when   it   came   out .
780990299	1703	3.5	surprisingly   really   enjoyed   this   film .    very   sweet   take   on   cinderella .
780990299	16082	1.0	hmmm    .  .  .    nice   idea .    jennifer   garner   kept   the   film   going   but   felt   a   bit   flat    .  .  .
780990299	887	2.5	some   brilliant   lines    .  .  .     ['] i ['] ll   get   the   vodka [']     ['] i ['] m   going   to   sing   like   a   canary [']  .    jane   fonda   soars .    michael   vartan   is   yum .
780990299	4472	4.0	great   xmasy   film .    lovely   stories .    would   watch   it   over   and   over .
780990299	10928	4.0	love   ace   ventura !  !
780990299	3750	2.0	not   bad .    expected   more   of   the   actors    .  .  .    and   spielburg .
780990299	13195	5.0	so   funny .    so   original .    would   be   nothing   without   mike   myers !
780990299	4216	1.5	good   that   sam   neill   was   back .    bit   crap   though   really    .  .  .
780990299	16113	2.5	bit   boring .    sandra   bullock   is   great   in   it    .  .  .    but   doesn ['] t   live   up   to   the   first .
780990299	8636	1.5	not   as   good   as   the   first .    gets   a   extra   star   for   shooting   in   hong   kong .
780990299	15582	3.0	love   her   hair .    love   the   tiffany ['] s   scene .    love   the   dog .    love   josh   lucas ['] s   eyes !  !
780990299	6350	4.5	very   funny !
780990299	12546	4.0	classic !  !
780990299	1324	4.5	jean   reno   and   natalie   portman   are   amazing   in   this   film .    very   touching .
780990299	3106	4.0	amazing .
780990299	5088	5.0	can ['] t   beat   a   bit   of   dirty   dancing !  !
780990299	7032	4.5	love   mike   myers .    he   is   genius .    all   the   austin   powers   films   are   great .    very   original .    very   funny .
780990299	15700	4.0	aw .    loved   it .
365565784	16390	4.0	i   like   this   film   its   very   gd
365565784	5020	4.0	luv   it !    very   funny
365565784	3463	5.0	really   funny   film .    very   strange
365565784	11283	5.0	very   funny   but   sad   film .    nearly   every1   he   knows   dies .
365565784	1905	5.0	fantastic   film .    i   luv   it !    really   funny
365565784	3938	5.0	brill   film !    its   just   hilarious         i   love   animated   films
365565784	3533	5.0	funny   but   odd   film
365565784	15063	5.0	a   hilarious   film .    i   love   it
365565784	8086	4.0	haha   that   cat   made   me   laugh   so   much   lol    : d
365565784	10583	5.0	woo !    luvin   that   concert   at   the   end !
365565784	7397	5.0	really   funny   film .    i   like   the   bit   where   the   man   steals   his / her   handbag .    v   funny
365565784	5607	2.5	didnt   really   like   this   film .    it   was   quite   scary   coz   he   is   very   ugly   and   it   freaks   me   out
365565784	6860	4.5	v .    funny   film .
365565784	4829	5.0	hilarious   film .    horror   and   comedy   in   1   film   r   a   gr8   pair .
365565784	2463	3.5	not   as   good   as   i   thought   it   wub   b   but   still   quite   funny
365565784	8752	3.5	lol   kermit   makes   me   laugh
365565784	15393	4.5	haha   funny   wen   the   kid   wets   the   bed !
365565784	3079	5.0	best   film   ever   for   any1 !  !    watched   it   over    +    over   again   when   i   was   little !
365565784	1962	5.0	hilarous   film .    i   was   laughin   nearly   all   the   way   through
365565784	12470	4.0	just   luv   the   flyin   cow    = p
365565784	8771	5.0	luv   it !  !    lion   king   rules !  !  !  !  !
365565784	10773	5.0	ahhhhhhhh !    woo   spongebob   squarepants !  !    woo   he ['] s   just   the   best
365565784	14050	4.5	oh   this   is   the   original   1 ?    yes .    yes   it   is !    the   new   version   is   much   more   scarier
365565784	985	4.5	brill   film
365565784	8295	0.5	how   is   this   a   comedy ?    crap   book ,    crap   film
365565784	11077	4.0	haha   very   funny !    lollums
365565784	4227	5.0	haha .  .  .    super   funny
365565784	11084	3.5	hey   i   remember   this   film !    we   hav   got   it   on   video    ( lol   video )    sumwhere   will   hav   2   luk   4   it    : d
365565784	1470	5.0	haha   funny   film
365565784	9254	5.0	top   film !  !
365565784	1744	5.0	gr8   film   i   luv   action   movies !
365565784	6482	4.0	omg   not   seen   this   film   4   ages !
365565784	16879	3.0	alright   i   spose
365565784	6347	5.0	lollums   luv   that   karate   bit !
365565784	9886	2.0	not   really   a   starwars   person   i   just   like   the   ewoks   in   woteva   starwars   they   r   on   lol   oh   yh   and   i   like   yoda   he ['] s   cool
365565784	3648	4.0	haha   roger   rabbit   rocks !
365565784	16567	2.5	lol
365565784	3860	2.0	wasn ['] t   as   good   as   i   thought .
365565784	3925	4.0	i   dont   really   understand   the   matrix   it   confuses   me   but   can   still   sit    +    watch   them
365565784	15078	4.0	haha   weird   film .  .  .    monkeys   in   kitchen   make   me   laugh
365565784	10828	5.0	luved   it .    the   songs   make   me   laugh   and   the   fat   santa   lol   always   gettin   the   songs   stuck   in   my   head
379856320	2985	3.0	so   funny !  !  !  !
379856320	10042	4.0	got
379856320	3938	4.5	l   o   v   e !  !  !  !  !  !  !     " i   need   a   hero .  .  .  .  "
379856320	15063	1.5	a   strage   movie !  !  !
379856320	13610	3.0	a   little   strange   but   still   very   good !
379856320	10583	4.5	whooooooooooo !  !  !  !  !  !  !  !  !    love   this   film !  !  !
379856320	3962	3.0	disney   rocks !  !
379856320	7397	4.0	this   is   so   lovely !  !  !    got
379856320	2457	4.0	go   on   hilary   duff   is   one   of   my   fav   actresses !  !  !    chad   mchel   murry    !  !  !    yum !  !  !  !  !    i   have   got   this   on   dvd
379856320	16406	4.5	omg !  !  !    this   film   is   sooooo   gud !  !  !    but   i   got   really   anoyed   when   she   left   him   but   i   would   hate   to   be   stck   in   the   same   place   aswell .    and   fairytale   romances   do   not   excist !  !    want
379856320	5967	4.0	i   would   have   loved   2   have   gone   2   rome !  !  !    want
379856320	17324	3.5	will   smith   is   soooo   worth   watching
379856320	5243	3.0	so   gud !  !  ! i   have   got   this   on   dvd
379856320	4393	3.5	gud   but   strainge
379856320	15393	3.5	okay -  -  -    got
379856320	4996	3.5	got
379856320	17195	5.0	arrrr !  !  !  !    this   is   soooooooooooo   sweet !  !  !    want
379856320	15532	5.0	freddie   prinze   jr !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !
379856320	28	2.5	come   on   it ['] s   disney   whooo !  !  !  !  !  !    want
379856320	7381	2.5	got
379856320	5317	4.0	got !  !  !    so   funny
379856320	2580	4.0	haven ['] t   got
379856320	11443	3.5	got
379856320	10358	4.5	brad   pit !  !  !  !    and   george   cloony !  !    god   us   girls   r   lucky !  !  !  !    lol   i   have   got   this   on   dvd
379856320	3320	2.5	only   seen   a   little   bit .
379856320	9635	3.5	haha !
379856320	16438	3.5	love !  !  !  !  !  !  !  !  !  !  !
379856320	6552	3.0	got
379856320	14538	4.5	love   this   film -  -    want
379856320	13580	4.0	this   film   is   so   funny !  !  !  !  !    i   recomendit   to   anyone !  !  !    want
379856320	1267	4.0	gud
379856320	6961	2.5	okay .  .  .
379856320	6556	4.5	omg !  !  !    this   is   such   a   sad   film   i   was   crying   my   eyes   out !  !  !     ( got )
379856320	6287	4.0	" prity   woman ,    walking   down   the   street .  .  .  "
379856320	7509	4.0	very   gud !
379856320	299	3.0	gud
379856320	2095	4.0	i   hate   liars !  !  !
379856320	3638	4.5	got !    so   funny
379856320	4472	3.5	arrrrw
379856320	6859	2.5	want
379856320	16340	3.0	if   u   love   magic   u   will   love   this !  !  !    i   have   got   this   on   video
379856320	758	3.0	the   plastics   get   on   my   nerves !  !  !
379856320	851	4.5	so   gud   want
379856320	16113	3.0	want
379856320	14203	3.0	gud
379856320	14050	3.0	okay .
379856320	2400	3.5	gud !
379856320	2782	4.0	mel   gibson   is   fine
379856320	13115	3.5	so   sad   want
379856320	14364	4.5	love   this   film   it ['] s   a   must   see !  !  !  !    i   have   got   this   on   dvd
379856320	17714	5.0	love   it !  !  !    every   one   needs   a   disney   heart !  !  !    want
379856320	6350	3.0	got
379856320	12546	4.0	gud
379856320	3239	4.0	so   gud !  !  !
379856320	16879	3.0	soooo   sad !  !  !  !
379856320	3864	3.5	sooo   god !  !  !    want
379856320	3106	3.0	so   sad
379856320	5088	2.5	" now   i ['] ve   had   the   time   of   my   life .  .  .  "    want
379856320	7032	1.5	weird !
379856320	13102	4.5	love !  !  !  !  !  !  !
379856320	7989	4.0	i   think   the   begining   is   a   little   creepy   but   i   love   the   ending   want
379856320	3860	3.0	very   good
379856320	14621	3.5	:  )
379856320	483	3.5	got
219757788	14691	4.0	cool   idea .       keanu   can ['] t   act .
219757788	2985	2.0	cute ,    but   didn ['] t   leave   a   huge   impression .       loved   the   gross   old   lady .       hehe .       classic .
219757788	3463	3.0	not   bad .       can ['] t   say   i   remember   it   much ,    but   i   liked   it .
219757788	15205	2.5	script   sucked   onions ,    but   the   idea   and   everything   else   was   cool .
219757788	8989	2.0	i   hate   julia   stiles .
219757788	1905	3.5	pirate   accuracy   is   out   the   window ,    but   with   johnny   depp ,     ( i   can ['] t   believe )    i   don ['] t   care .
219757788	3938	4.5	i   love   puss   in   boots !  !       great   movie .       funny   as   heck .       especially   with   prince   charming   eating   his   medieval   meal   with   the   crown   on .    hehe .
219757788	14103	3.0	if   your   into   romance   over   coming   all   odds ,    yeah .
219757788	7521	4.0	at   the   time   it   was   funny   and   origianl .       i   loved   it .
219757788	10928	3.0	oh   jim .       how   you   make   us   laugh   with   your   craziness .
219757788	13610	3.0	second   one   was   better .
219757788	3962	5.0	perfect   in   everyway .
219757788	17324	4.0	so   cool   and   true .    it   is   a   great   movie .
219757788	7664	5.0	i   love   this   movie ,    that   is   all   there   is   to   it .       not   historically   accurate   at   all ,    but   i   love   it .
219757788	2463	5.0	even   more   perfect !  !    i   love   it   all !
219757788	16879	2.0	critics   made   i   overblown .       effects   were   well   done   but   the   acting   was   sappy   at   best .
219757788	7032	3.0	not   bad .  .  .    not   the   best ,    but   not   bad .       seeing   fat   bastard   who   lost   weight .     .     .    and   all   the   skin    .     .     .    yuck !  !
219757788	12471	2.0	meh .
27438250	15062	5.0	lurve   it !  !    its   absolutely   brilliant !    you ['] re   the   one   that   i   want    :  )
27438250	7040	5.0	funny ,    great ,    entertaining
27438250	4141	5.0	lmoooooooooooooooo   funny   shit ,    it   was   gooooooooooooood !  !
27438250	4260	5.0	i   think   i   watched   it   ages   ago .  .  .  .  .
27438250	14574	5.0	lovely   romantic   film    :  )
27438250	8518	5.0	now   this   is   my   movie !  !
27438250	12881	5.0	interesting   but   too   looooooooong
27438250	16272	4.5	love   these   kind   of   movies ,    very   entertaining .    with   the   movement   and   the   art   like   quality .  .  .  .  .  .
27438250	17621	5.0	funny   bond   film ,    hehe ,    its   gr8   though .  .  .  .  .  .
27438250	2593	5.0	another   good   animation
27438250	14571	5.0	lovely .  .  .
27438250	15393	5.0	this   is   great   lol   and   funny .  .  .  .  .  .  .
27438250	4995	2.0	pointless   film .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
27438250	3138	5.0	now   this   is   my   vampire   movie   of   the   century   lol
27438250	16008	5.0	mr   miyawgi !    wax   on ,    wax   off ,    lol ,    its   greatio ,    ralph   i   love   you ,    i ['] m   over   here !  !
27438250	9614	5.0	love   this   one .  .  .  .  .  .  .
27438250	5317	5.0	love   it
27438250	10359	5.0	now   this   is   another   movie   i   could   watch   foreeeeeeeeeeeeeeeeevvvvvvvvvvvvver
27438250	17308	5.0	funny ,    enjoyable   film ,    shows   that   blonds   ain ['] t   that   bad , lol !  !
27438250	4043	4.5	a   bit   scary
27438250	7240	5.0	ye   ye ,    no   this   is   entertaining !  !
27438250	1145	5.0	lovely   movie   i   must   say .  .  .  .    and   matthew   looks   divine ,    yum   yum ,    he   sexy   as   hell    :  )
27438250	6556	5.0	nice ,    romeo ,    romeo ,    where   hart   thou   romeo ?    i   love   saying   that   line   lol ?    it   was   a   wonderful   remake ,    a   bit   too   modern   thou ,    too   much   blood   eek !
27438250	4056	4.0	what   a   confusing   movie .  .  .  .  .
27438250	12054	5.0	i   love   chucky !    what   a   evil   doll !  !
27438250	2095	5.0	pants   on   fire , lol !  !
27438250	658	5.0	another   great   movie   with   my   boo   kevin    :  )
27438250	15078	5.0	what   a   scary ,    entertaing   and   emotional   movie .  .  .
27438250	9645	5.0	lmaooooooooooooooo   so   funny   and   emotional
27438250	10466	5.0	cute   film    : d
27438250	1703	5.0	i   read   the   book ,    so   i ['] ll   say   it   would   be   great .  .  .  .  .
27438250	11596	5.0	goodie
27438250	9415	5.0	hahahahahahahahahahahah ,    he   got   tortured   but   it   was   fantastic .  .  .  .
27438250	7828	5.0	funny ,    lol   and   the   guy   is   hot ,    its   a   shame   they   made   him   die   in   the   movie ,    i   was   maing   love   to   him   on   sreen   lmao
27438250	10225	5.0	it   was   gooooooood
27438250	887	5.0	ha   ha   ha   ha   ha   so   many   cruel   things   women   do   to   each   other ,    it   was   sooooo   funny ,    the   guy   hot   thou !  !
27438250	8079	5.0	sexy   tom   cruise   lol ,    i   was   scared   shitless
27438250	13056	5.0	this   is   one   of   the   best   movies ,    i   really   enjoy ,    somewhat   sad   aswell
27438250	758	5.0	this   is   the   funniest   movie   in   histooooooooooooory ,    love   the   script   and   the   scenery   and   cat   fights   lol   oh   and   the   hot   guy ,    wats   his   name ?
27438250	12014	5.0	a   bit   scary ,    but   i   enjoyed   it    :  )
27438250	2400	5.0	another   fav   movie !  !  !    funny   as   hell   x
27438250	10198	5.0	bow   wow ,    wow ,    yippie ,    yo ,    yipe   yah   lol ,    love   this   animation    :  )
27438250	8108	5.0	great   cartoon    :  )
27438250	2412	5.0	fav   potter   film   so   far .  .  .  .  .  .  .  .
27438250	2890	5.0	nice   disney   animation
27438250	16882	5.0	he   he ,    now   this   movie ,    adam   definetly   had   issues   and   tissues   lmaooooo
27438250	3364	5.0	sweeeeeeeeet   i   love   this   movie ,    with   an   innocent   sweet   lindsay   lohan   i   miss   this   innocence .  .  .  .  .  .
27438250	17088	5.0	great !  !    n   funny !
27438250	11999	5.0	ha   ha   now   this   i   like .  .  .  .  .  .  .  .  .  .
27438250	17714	5.0	what   an   awesome   animation !  !    go   on   and   kiss   the   girl !  !    sha   la   la
27438250	5088	5.0	omg   my   fav   movie !  !    its   awesome ,    no   questions   asked !  !       nobody   puts   baby   in   a   corner , lol !  !
27438250	16377	5.0	* tears *    and   more    * tears *    very   sad   indeed .  .  .  .
27438250	14621	5.0	lurve   it   too .    x
27438250	2153	5.0	very   nice ,    emotional   journey .  .  .  .
240015874	205	3.5	nice   so    ,       nice   fight   scenes
240015874	2985	3.5	funny   and   romantic
240015874	14691	3.5	its   the   first    ,    so   now   it   don ['] t   seem   that   interesting   now
240015874	15107	4.0	a   very   smart   and   funny   movie
240015874	1905	4.0	nice .  .  . very .  .  . funny   espical   with   jonny   depp ['] s   character
240015874	11283	3.0	haha   its   very   funny    ,    tom   hank ['] s   was   a   very   dum   guy   but   he   makes   it   look   very   funny
240015874	3938	4.0	=  ]    funny
240015874	15063	3.0	funny    ,    but   not   very   funny
240015874	7521	1.0	funny    ,    seen   the   trailers
240015874	10928	4.0	jim   carey -  " weeee   heee   heellll "    from   one   of   his   movies
240015874	15062	4.0	the   best   70s   movie
240015874	6386	3.0	nice   classic   movie    .
240015874	12785	3.5	very   good !    i   love   it    ,    night   crawler   is   the   best   mannnn
240015874	13610	3.0	some   times   seems   boring
240015874	10583	3.5	i ['] ve   watched   it   at   least   9   times .    its   great    !
240015874	3962	4.5	i   love   the   surfer   turtle   who   calls   nemo    " jelly - man "    and   his   son    " offspring "  .  .  .  .  .  .  .  " just   keep   swimming    ,    just   keep   swimming .  .  .  .  "
240015874	2186	2.5	" bad   boys   bad   boys    ,    whatcha   gonna   do .  .  .  .    whatcha   do   when   they   come   for   you "     -    haha   that   song   they   always   sing .
240015874	2463	4.0	niceeeee .  .  .  .  .
240015874	17324	4.0	nice    " documentary "     .    quite   funny   lah    .
240015874	3813	2.5	lame   story   line    ,    but   nice
240015874	11337	3.0	seen   the   trailers    ,    seems   funny
240015874	13565	4.0	hip   hop   musical    .  .  .    nice
240015874	6850	5.0	respect
240015874	12471	4.0	interesting   cos   its   emeniem ['] s   life   story
240015874	1962	4.5	very   funny .  .  . very   touching
240015874	14660	3.5	adam   sandler    !  !  !    very   good
240015874	11443	3.0	nice   movie    .    not   the   best    ,    but   still .  .  .    nice
240015874	15205	3.0	ok   ok   lor
240015874	8989	4.0	good   dance   movie    .    and   romatic   at   the   same   time
240015874	16882	3.0	another   adam   sandler   movie    !
240015874	3320	3.5	reminds   me   of   love   actualy    .    cos   its   british    ,    its   in   a   way   a   love   story    ,    and   hugh   grant ['] s   in   them    .
240015874	2109	3.0	without   john   travolta    .    not   as   good
240015874	6235	5.0	best   best   best   best   best   best   best   love   movie   ever    !  !  !  !  !
240015874	2470	3.0	haha   old   classic    ,    very   funny
240015874	1267	3.0	haha   i   my   self   always   wanted   to   be   able   to   talk   to   animals   too    .  .  .     =  ]
240015874	16879	4.5	all   time   favourite
240015874	7032	4.5	very   very   funny
240015874	3860	4.0	i ['] ve   got   the   vcd    ,    its   a   good   show
240015874	5991	1.0	no   chance   to   watch
781841438	3463	2.5	julia   stiles   is   cute   especially   when   she   drunk   dances .
781841438	2985	3.0	cameron   diaz   and   ben   stiller ?    doubt   it .    but   she   is   cute .  .  .  .
781841438	14691	3.0	surfer   dude   who   can   work   a   computer   somehow   is   the   messiah   for   imprisoned   humans .
781841438	15107	3.0	gather   major   man   pretty   hollywood   actors .    they   rob   a   casino .    the   end .
781841438	2782	3.5	a   man   born   in   new   york   state ,    raised   in   australia   wears   a   kilt   and   kills   englishmen .
781841438	8989	3.0	julia   stiles   sober   dancing .
781841438	14103	2.5	rachel   mcadams .
781841438	10928	3.0	jim   carrey ['] s   first   and   perhaps   greatest   idiot   movie
781841438	16969	3.5	damn   that   bunny   gave   me   nightmares .    now   i   know   why   anya   is   afraid   of   them .
781841438	13610	2.5	okay   story .    tobey   maguire   very   dull   peter .    kirsten   dunst   is   a   tart .
781841438	10583	2.5	slightly   amusing   story   of   an   oafish   slacker   teaching   prep   school   kids   the   power   of   rock   and   roll .
781841438	7664	3.5	mayhem   in   the   colisseum .
781841438	5571	2.5	old   school   champion
781841438	16879	3.0	soapy   chick   flick   with   a   disaster   movie   cloak
781841438	11337	5.0	five   stars   for   alyson   hannigan .    the   rest   is   okay .
781841438	6287	1.5	perhaps   the   first   and   only   time   any   guy   would   really   refer   to   julia   roberts   as   pretty .    now   she ['] s   all   mouth   and   no   face .
781841438	5991	4.5	mickey   rourke   as   marv .    alexis   bledel ['] s   blue   eyes .    frank   miller ['] s   artwork   on   the   big   screen .
785079957	14691	5.0	excellent   story   great   effects    -    great   to   have   another   talented   aussie   starring   in   it
785079957	2985	5.0	had   to   watch   it   three   times   before   i   could   stop   feeling   sorry   for   ben   stiller ,    but   then   finally   got   to   enjoy   the   humour
785079957	11077	4.5	funny
